Position	Number_Covered_Samples	Avg_Depth	Upper_SE	Lower_SE
676	22	2.921348315	5.293302955	0.549393675
677	21	2.97752809	5.35497882	0.60007736
678	21	3.011235955	5.397260153	0.625211757
679	21	3.011235955	5.397260153	0.625211757
680	21	3.033707865	5.457988061	0.609427669
681	21	3.078651685	5.529706883	0.627596488
682	21	3.056179775	5.493698322	0.618661229
683	21	3.033707865	5.439519028	0.627896702
684	21	3.033707865	5.439519028	0.627896702
685	21	3.04494382	5.452513927	0.637373714
686	21	3.04494382	5.474878216	0.615009424
687	21	3.056179775	5.5010845	0.61127505
688	21	3.078651685	5.531642044	0.625661327
689	21	3.123595506	5.637949454	0.609241557
690	22	3.123595506	5.6578747	0.589316311
691	22	3.112359551	5.64761891	0.577100191
692	22	3.123595506	5.672064838	0.575126174
693	22	3.157303371	5.753760245	0.560846496
694	21	3.146067416	5.760246131	0.531888701
695	21	3.134831461	5.724441534	0.545221388
696	21	3.123595506	5.700578967	0.546612044
697	22	3.168539326	5.769866371	0.567212281
698	23	3.224719101	5.830608523	0.618829679
699	23	3.213483146	5.794753945	0.632212347
700	23	3.202247191	5.78671748	0.617776902
701	23	3.224719101	5.810134029	0.639304173
702	23	3.213483146	5.774453203	0.652513089
703	23	3.224719101	5.799098568	0.650339634
704	23	3.235955056	5.789335975	0.682574138
705	23	3.269662921	5.85654981	0.682776033
706	23	3.314606742	5.910952731	0.718260752
707	25	3.370786517	5.981998165	0.759574868
708	25	3.393258427	6.027352126	0.759164728
709	25	3.404494382	6.058723249	0.750265515
710	25	3.393258427	6.039214662	0.747302192
711	25	3.370786517	6.015223027	0.726350007
712	25	3.370786517	6.015223027	0.726350007
713	25	3.382022472	6.04153296	0.722511983
714	25	3.404494382	6.087528262	0.721460502
715	27	3.494382022	6.20430607	0.784457975
716	26	3.483146067	6.186404206	0.779887929
717	26	3.494382022	6.21199952	0.776764525
718	26	3.471910112	6.161081168	0.782739057
719	26	3.494382022	6.21199952	0.776764525
720	26	3.483146067	6.195866327	0.770425808
721	26	3.494382022	6.230444909	0.758319136
722	26	3.505617978	6.265166081	0.746069874
723	26	3.494382022	6.23979397	0.748970075
724	26	3.494382022	6.23979397	0.748970075
725	26	3.471910112	6.179720339	0.764099886
726	26	3.471910112	6.179720339	0.764099886
727	26	3.438202247	6.113526924	0.76287757
728	26	3.460674157	6.154417147	0.766931168
729	26	3.438202247	6.124500976	0.751903518
730	26	3.438202247	6.122380468	0.754024027
731	26	3.415730337	6.073921404	0.75753927
732	26	3.393258427	6.022303365	0.764213489
733	25	3.314606742	5.945087064	0.684126419
734	19	3.08988764	5.67489423	0.504881051
735	19	3.08988764	5.660905759	0.518869522
736	21	3.168539326	5.738300473	0.598778179
737	21	3.179775281	5.781221196	0.578329365
738	21	3.202247191	5.833299016	0.571195366
739	21	3.191011236	5.822674959	0.559347513
740	21	3.202247191	5.832938295	0.571556087
741	22	3.213483146	5.845000999	0.581965293
742	22	3.213483146	5.845000999	0.581965293
743	22	3.213483146	5.78886478	0.638101513
744	22	3.213483146	5.78886478	0.638101513
745	22	3.179775281	5.777205278	0.582345284
746	22	3.179775281	5.777205278	0.582345284
747	22	3.179775281	5.789598148	0.569952414
748	22	3.157303371	5.718061072	0.59654567
749	22	3.157303371	5.727678561	0.586928181
750	22	3.146067416	5.711139574	0.580995257
751	22	3.146067416	5.711139574	0.580995257
752	22	3.146067416	5.711139574	0.580995257
753	22	3.123595506	5.680615349	0.566575662
754	22	3.101123596	5.633239196	0.569007995
755	22	3.101123596	5.608381031	0.59386616
756	22	3.101123596	5.61556236	0.586684831
757	21	3.134831461	5.652719813	0.616943109
758	21	3.123595506	5.62849574	0.618695271
759	21	3.112359551	5.617115047	0.607604054
760	21	3.134831461	5.645170338	0.624492583
761	21	3.179775281	5.751871499	0.607679063
762	21	3.157303371	5.703939407	0.610667335
763	21	3.168539326	5.727939195	0.609139457
764	21	3.168539326	5.735344376	0.601734276
765	21	3.179775281	5.760711453	0.598839109
766	21	3.179775281	5.760711453	0.598839109
767	21	3.202247191	5.788919728	0.615574654
768	21	3.213483146	5.824000496	0.602965796
769	21	3.213483146	5.821090602	0.60587569
770	21	3.191011236	5.798765899	0.583256572
771	21	3.224719101	5.869288672	0.58014953
772	21	3.202247191	5.839063849	0.565430533
773	21	3.191011236	5.828798254	0.553224218
774	20	3.157303371	5.794738675	0.519868067
775	20	3.157303371	5.812668914	0.501937828
776	21	3.168539326	5.823667934	0.513410717
777	21	3.123595506	5.75704143	0.490149581
778	21	3.123595506	5.727323505	0.519867506
779	21	3.112359551	5.691043089	0.533676012
780	21	3.08988764	5.63157808	0.548197201
781	21	3.078651685	5.613082346	0.544221024
782	21	3.06741573	5.595687868	0.539143592
783	21	3.101123596	5.641097594	0.561149597
784	21	3.08988764	5.605305823	0.574469458
785	21	3.078651685	5.569648684	0.587654687
786	21	3.06741573	5.551000479	0.583830981
787	21	3.078651685	5.561635284	0.595668087
788	21	3.06741573	5.550236134	0.584595327
789	21	3.06741573	5.550236134	0.584595327
790	21	3.08988764	5.596234796	0.583540485
791	21	3.08988764	5.590548694	0.589226586
792	21	3.056179775	5.519260413	0.593099137
793	21	3.06741573	5.535668606	0.599162855
794	21	3.056179775	5.541125163	0.571234387
795	21	3.011235955	5.466264192	0.556207718
796	21	3.011235955	5.467809939	0.554661971
797	21	3.033707865	5.5217409	0.545674831
798	21	3.02247191	5.510324937	0.534618883
799	22	3.033707865	5.52135944	0.546056291
800	22	3.04494382	5.532771131	0.55711651
801	22	3.033707865	5.520214709	0.547201021
802	22	3.056179775	5.571114656	0.541244894
803	22	3.033707865	5.568597078	0.498818652
804	23	3.056179775	5.615625473	0.496734078
805	23	3.04494382	5.603481134	0.486406507
806	23	3.08988764	5.67379263	0.505982651
807	23	3.078651685	5.663138477	0.494164894
808	23	3.078651685	5.638788871	0.518514499
809	23	3.06741573	5.61475929	0.52007217
810	23	3.06741573	5.619969656	0.514861804
811	23	3.033707865	5.564475547	0.502940183
812	23	3.02247191	5.553812545	0.491131275
813	22	3	5.532473521	0.467526479
814	22	3.011235955	5.544269415	0.478202496
815	22	2.988764045	5.490507944	0.487020145
816	22	3.02247191	5.563541375	0.481402445
817	22	3.011235955	5.552124974	0.470346936
818	22	2.988764045	5.469556506	0.507971584
819	22	2.988764045	5.469556506	0.507971584
820	22	3.123595506	5.646991699	0.600199312
821	22	3.146067416	5.672369201	0.61976563
822	22	3.179775281	5.733356642	0.62619392
823	22	3.134831461	5.683438864	0.586224057
824	22	3.168539326	5.754498606	0.582580046
825	22	3.179775281	5.765854138	0.593696424
826	24	3.258426966	5.813853332	0.703000601
827	24	3.247191011	5.801411178	0.692970844
828	24	3.247191011	5.799552769	0.694829253
829	24	3.247191011	5.799552769	0.694829253
830	24	3.258426966	5.835302843	0.68155109
831	24	3.247191011	5.799552769	0.694829253
832	24	3.213483146	5.769631288	0.657335004
833	24	3.269662921	5.8521438	0.687182043
834	23	3.247191011	5.857275352	0.63710667
835	23	3.247191011	5.857275352	0.63710667
836	24	3.235955056	5.841942682	0.62996743
837	24	3.258426966	5.864234549	0.652619384
838	24	3.269662921	5.874463669	0.664862174
839	24	3.258426966	5.861683963	0.65516997
840	24	3.292134831	5.87109954	0.713170123
841	25	3.303370787	5.860978548	0.745763025
842	25	3.303370787	5.860978548	0.745763025
843	25	3.292134831	5.842979626	0.741290037
844	25	3.303370787	5.860978548	0.745763025
845	25	3.292134831	5.825433482	0.758836181
846	25	3.280898876	5.79002688	0.771770873
847	25	3.258426966	5.768137112	0.748716821
848	25	3.258426966	5.768137112	0.748716821
849	25	3.247191011	5.742776907	0.751605115
850	25	3.247191011	5.742776907	0.751605115
851	25	3.224719101	5.694876398	0.754561804
852	25	3.247191011	5.73096037	0.763421652
853	25	3.247191011	5.73096037	0.763421652
854	24	3.235955056	5.720007743	0.751902369
855	23	3.224719101	5.712104905	0.737333297
856	23	3.224719101	5.683709622	0.76572858
857	22	3.213483146	5.674294262	0.75267203
858	22	3.213483146	5.674294262	0.75267203
859	22	3.224719101	5.709432761	0.740005441
860	22	3.258426966	5.773425445	0.743428488
861	22	3.280898876	5.815989994	0.745807759
862	22	3.280898876	5.815989994	0.745807759
863	22	3.292134831	5.833288221	0.750981442
864	22	3.292134831	5.833288221	0.750981442
865	22	3.314606742	5.878955476	0.750258007
866	23	3.325842697	5.889887866	0.761797528
867	23	3.359550562	5.925620211	0.793480913
868	23	3.370786517	5.960833022	0.780740012
869	23	3.337078652	5.873275754	0.80088155
870	24	3.382022472	5.947078002	0.816966942
871	25	3.370786517	5.910886455	0.830686579
872	25	3.404494382	5.95329842	0.855690344
873	25	3.393258427	5.941280021	0.845236833
874	26	3.404494382	5.92710025	0.881888514
875	26	3.438202247	5.997868741	0.878535753
876	25	3.393258427	5.924464261	0.862052593
877	25	3.393258427	5.924464261	0.862052593
878	25	3.426966292	6.020127445	0.83380514
879	25	3.415730337	6.00300054	0.828460135
880	25	3.415730337	6.017995902	0.813464772
881	25	3.471910112	6.092448304	0.851371921
882	24	3.449438202	6.070310033	0.828566372
883	24	3.438202247	6.035775924	0.840628571
884	24	3.426966292	6.019029311	0.834903274
885	24	3.415730337	5.99234137	0.839119305
886	24	3.415730337	5.99455033	0.836910344
887	24	3.404494382	5.978492758	0.830496006
888	24	3.415730337	5.990130514	0.84133016
889	24	3.404494382	5.955531459	0.853457305
890	24	3.404494382	5.955531459	0.853457305
891	24	3.404494382	5.955531459	0.853457305
892	24	3.415730337	5.982377522	0.849083152
893	24	3.449438202	6.048858475	0.85001793
894	24	3.449438202	6.048858475	0.85001793
895	24	3.426966292	5.997706519	0.856226065
896	25	3.438202247	6.016339898	0.860064596
897	25	3.438202247	6.025159208	0.851245287
898	25	3.438202247	6.025892794	0.850511701
899	25	3.438202247	6.025892794	0.850511701
900	25	3.494382022	6.105136272	0.883627773
901	25	3.494382022	6.116380589	0.872383456
902	25	3.483146067	6.082968314	0.883323821
903	25	3.494382022	6.098585033	0.890179011
904	25	3.516853933	6.13014737	0.903560495
905	24	3.494382022	6.124331263	0.864432782
906	24	3.471910112	6.062582316	0.881237909
907	24	3.494382022	6.106589871	0.882174174
908	24	3.494382022	6.089092932	0.899671113
909	25	3.505617978	6.099963113	0.911272842
910	24	3.483146067	6.093169128	0.873123007
911	23	3.460674157	6.071040371	0.850307944
912	23	3.449438202	6.056149968	0.842726437
913	23	3.438202247	6.041614889	0.834789605
914	23	3.426966292	6.031447718	0.822484866
915	23	3.415730337	5.988655555	0.842805119
916	23	3.438202247	6.021488155	0.85491634
917	26	3.573033708	6.177515134	0.968552282
918	26	3.584269663	6.212300438	0.956238888
919	26	3.561797753	6.199253271	0.924342234
920	26	3.584269663	6.222751887	0.945787439
921	27	3.617977528	6.233228782	1.002726274
922	28	3.629213483	6.253114606	1.00531236
923	28	3.617977528	6.217943321	1.018011735
924	28	3.685393258	6.302490859	1.068295658
925	28	3.707865169	6.33170127	1.084029067
926	28	3.707865169	6.33170127	1.084029067
927	27	3.674157303	6.290232034	1.058082573
928	27	3.629213483	6.215226367	1.043200599
929	27	3.595505618	6.17649963	1.014511606
930	27	3.584269663	6.163825555	1.00471377
931	27	3.539325843	6.090860278	0.987791407
932	27	3.528089888	6.033471103	1.022708672
933	27	3.505617978	5.98013997	1.031095985
934	27	3.516853933	5.991371616	1.042336249
935	27	3.539325843	6.037486888	1.041164798
936	27	3.528089888	6.002982439	1.053197337
937	27	3.516853933	5.968639887	1.065067978
938	28	3.584269663	6.060971119	1.107568206
939	28	3.584269663	6.062886258	1.105653068
940	28	3.573033708	6.035547162	1.110520254
941	28	3.561797753	6.021638053	1.101957453
942	28	3.561797753	6.010424228	1.113171278
943	28	3.539325843	5.969707795	1.108943891
944	28	3.573033708	6.029373287	1.116694128
945	28	3.550561798	5.961323076	1.139800519
946	28	3.550561798	5.939971068	1.161152527
947	28	3.539325843	5.912812944	1.165838742
948	28	3.539325843	5.912812944	1.165838742
949	28	3.528089888	5.893178998	1.163000778
950	27	3.483146067	5.831330931	1.134961204
951	27	3.471910112	5.819277458	1.124542767
952	27	3.471910112	5.819277458	1.124542767
953	28	3.471910112	5.803456923	1.140363302
954	28	3.505617978	5.898643706	1.112592249
955	28	3.505617978	5.898643706	1.112592249
956	28	3.505617978	5.898643706	1.112592249
957	28	3.494382022	5.888597177	1.100166868
958	28	3.382022472	5.679295987	1.084748957
959	28	3.382022472	5.657296158	1.106748786
960	28	3.382022472	5.657296158	1.106748786
961	28	3.382022472	5.635502695	1.128542249
962	28	3.359550562	5.568258357	1.150842767
963	28	3.359550562	5.568258357	1.150842767
964	28	3.393258427	5.627755083	1.158761771
965	28	3.404494382	5.639033986	1.169954778
966	28	3.438202247	5.676660937	1.199743558
967	28	3.460674157	5.744087781	1.177260534
968	28	3.449438202	5.710278575	1.188597829
969	28	3.426966292	5.683973689	1.169958895
970	28	3.415730337	5.650308116	1.181152558
971	28	3.415730337	5.629400297	1.202060378
972	28	3.438202247	5.662626335	1.21377816
973	28	3.471910112	5.728161475	1.215658749
974	28	3.505617978	5.778228177	1.233007778
975	28	3.505617978	5.778228177	1.233007778
976	28	3.516853933	5.791546419	1.242161446
977	28	3.516853933	5.791546419	1.242161446
978	28	3.550561798	5.872287164	1.228836431
979	28	3.539325843	5.859024932	1.219626754
980	28	3.516853933	5.832891126	1.200816739
981	28	3.505617978	5.820430181	1.190805774
982	28	3.539325843	5.855340016	1.22331167
983	29	3.617977528	5.948472223	1.287482833
984	29	3.617977528	5.948472223	1.287482833
985	29	3.640449438	5.99433992	1.286558957
986	29	3.651685393	6.027588267	1.27578252
987	29	3.685393258	6.077019429	1.293767088
988	29	3.707865169	6.123813594	1.291916743
989	29	3.707865169	6.14259553	1.273134807
990	29	3.696629213	6.116974008	1.276284419
991	29	3.764044944	6.216957056	1.311132832
992	29	3.820224719	6.303719305	1.336730133
993	29	3.820224719	6.303719305	1.336730133
994	29	3.808988764	6.283032396	1.334945132
995	29	3.808988764	6.282648779	1.335328749
996	30	3.820224719	6.2810705	1.359378938
997	30	3.842696629	6.325555685	1.359837573
998	30	3.820224719	6.270635974	1.369813464
999	29	3.808988764	6.274579033	1.343398495
1000	29	3.842696629	6.326702097	1.358691161
1001	29	3.865168539	6.3519584	1.378378679
1002	29	3.865168539	6.354247074	1.376090005
1003	29	3.865168539	6.354247074	1.376090005
1004	29	3.853932584	6.319782324	1.388082844
1005	29	3.865168539	6.308066226	1.422270853
1006	29	3.887640449	6.354985941	1.420294958
1007	29	3.887640449	6.354985941	1.420294958
1008	29	3.887640449	6.355370539	1.419910359
1009	29	3.831460674	6.257613882	1.405307466
1010	29	3.842696629	6.292076353	1.393316906
1011	29	3.831460674	6.273210116	1.389711232
1012	29	3.842696629	6.307910616	1.377482642
1013	29	3.842696629	6.307910616	1.377482642
1014	30	3.876404494	6.344281494	1.408527495
1015	30	3.876404494	6.344281494	1.408527495
1016	31	3.898876404	6.373751721	1.424001088
1017	31	3.93258427	6.411579413	1.453589126
1018	31	3.93258427	6.412727611	1.452440929
1019	31	3.93258427	6.412727611	1.452440929
1020	31	3.93258427	6.412727611	1.452440929
1021	31	3.921348315	6.384377002	1.458319627
1022	31	3.887640449	6.292263488	1.483017411
1023	31	3.876404494	6.273668475	1.479140514
1024	32	3.91011236	6.313236104	1.506988615
1025	32	3.898876404	6.269558485	1.528194324
1026	32	3.898876404	6.269558485	1.528194324
1027	32	3.876404494	6.219211223	1.533597766
1028	32	3.865168539	6.185331853	1.545005226
1029	32	3.842696629	6.157416702	1.527976557
1030	32	3.831460674	6.138516449	1.5244049
1031	32	3.820224719	6.112972846	1.527476592
1032	32	3.808988764	6.101039169	1.516938359
1033	32	3.808988764	6.101039169	1.516938359
1034	32	3.775280899	6.042300759	1.508261039
1035	32	3.775280899	6.042300759	1.508261039
1036	32	3.741573034	6.005566487	1.47757958
1037	32	3.752808989	6.03132342	1.474294557
1038	32	3.741573034	6.012681301	1.470464766
1039	32	3.730337079	5.971680633	1.488993525
1040	32	3.707865169	5.924702391	1.491027946
1041	32	3.674157303	5.883951071	1.464363535
1042	32	3.651685393	5.837872862	1.465497924
1043	30	3.494382022	5.637173182	1.351590863
1044	30	3.460674157	5.558226446	1.363121869
1045	30	3.483146067	5.599192193	1.367099942
1046	30	3.494382022	5.611329962	1.377434083
1047	30	3.494382022	5.607291478	1.381472567
1048	30	3.494382022	5.628297082	1.360466963
1049	30	3.494382022	5.628297082	1.360466963
1050	29	3.415730337	5.517690533	1.313770141
1051	29	3.460674157	5.593669581	1.327678734
1052	29	3.494382022	5.632739738	1.356024307
1053	29	3.483146067	5.596050476	1.370241659
1054	29	3.539325843	5.710684298	1.367967388
1055	29	3.528089888	5.699900087	1.356279688
1056	29	3.516853933	5.666714628	1.366993238
1057	29	3.494382022	5.637616022	1.351148023
1058	29	3.483146067	5.604567169	1.361724966
1059	29	3.449438202	5.565438975	1.333437429
1060	29	3.449438202	5.579742413	1.319133992
1061	29	3.393258427	5.494229173	1.292287681
1062	29	3.359550562	5.454925953	1.264175171
1063	29	3.382022472	5.485199814	1.27884513
1064	29	3.382022472	5.484297165	1.279747779
1065	29	3.370786517	5.452135888	1.289437145
1066	29	3.370786517	5.434736687	1.306836347
1067	28	3.314606742	5.3508813	1.278332183
1068	28	3.325842697	5.356133559	1.295551834
1069	28	3.325842697	5.356600932	1.295084461
1070	28	3.303370787	5.305717866	1.301023707
1071	28	3.303370787	5.305717866	1.301023707
1072	28	3.269662921	5.245463249	1.293862594
1073	28	3.235955056	5.19548169	1.276428422
1074	28	3.280898876	5.306141559	1.255656194
1075	28	3.292134831	5.329158079	1.255111584
1076	28	3.292134831	5.329158079	1.255111584
1077	28	3.269662921	5.285876935	1.253448907
1078	28	3.269662921	5.307879314	1.231446528
1079	28	3.258426966	5.295136112	1.22171782
1080	28	3.247191011	5.285182435	1.209199588
1081	28	3.235955056	5.312575516	1.159334596
1082	28	3.258426966	5.360711803	1.156142129
1083	28	3.191011236	5.257486199	1.124536273
1084	28	3.191011236	5.274864319	1.107158152
1085	28	3.202247191	5.298497682	1.105996701
1086	28	3.191011236	5.28712438	1.094898092
